t,wall,tx_bytes,rx_bytes,tx_Bps,rx_Bps,tx_packets,tx_errors,tx_dropped,rx_errors,rx_dropped,clients,signal_dbm,tx_mbps,rx_mbps,tx_retries,tx_failed,cpu_pct,temp_c,watts,fan_pct,throttles
845.9,16:34:45,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-56.0,72.2,39.0,0,0,2.2,48.0,,25,0
846.9,16:34:46,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-58.0,72.2,39.0,0,0,2.1,48.0,,25,0
847.9,16:34:47,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.4,48.0,,26,0
848.9,16:34:48,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.5,49.0,,26,0
849.9,16:34:49,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-60.0,72.2,39.0,0,0,8.8,50.0,,25,0
850.9,16:34:50,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-57.0,72.2,39.0,0,0,7.7,51.0,,27,0
851.9,16:34:51,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-59.0,72.2,39.0,0,0,6.9,49.0,,27,0
853.0,16:34:52,2401653297,1076754866,0,0,2022967,0,169,0,17,1,-58.0,72.2,39.0,0,0,8.8,52.0,,27,0
854.0,16:34:53,2401653593,1076754866,296,0,2022968,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.2,50.0,,27,0
855.0,16:34:54,2401653889,1076754866,296,0,2022969,0,169,0,17,1,-59.0,72.2,39.0,0,0,5.5,53.0,,28,0
856.0,16:34:55,2401654397,1076754866,508,0,2022972,0,169,0,17,1,-57.0,72.2,39.0,1,0,3.5,50.0,,27,0
857.0,16:34:56,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-57.0,72.2,39.0,0,0,6.7,50.0,,26,0
858.0,16:34:57,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-57.0,72.2,39.0,0,0,5.4,50.0,,27,0
859.0,16:34:58,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-56.0,72.2,39.0,0,0,4.9,51.0,,28,0
860.0,16:34:59,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-59.0,72.2,39.0,0,0,7.9,52.0,,27,0
861.0,16:35:00,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-58.0,72.2,39.0,0,0,10.1,51.0,,28,0
862.0,16:35:01,2401654397,1076754866,0,0,2022972,0,169,0,17,1,-58.0,72.2,39.0,0,0,9.8,56.0,,28,0
863.0,16:35:02,2401654693,1076754866,296,0,2022973,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.5,51.0,,28,0
864.1,16:35:03,2401654989,1076754866,296,0,2022974,0,169,0,17,1,-57.0,72.2,39.0,0,0,4.3,51.0,,29,0
865.1,16:35:04,2401654989,1076754866,0,0,2022974,0,169,0,17,1,-57.0,72.2,39.0,0,0,3.2,52.0,,28,0
866.1,16:35:05,2401655581,1076754866,592,0,2022976,0,169,0,17,1,-58.0,72.2,39.0,0,0,5.6,51.0,,27,0
867.1,16:35:06,2401658977,1076754866,3396,0,2023027,0,169,0,17,1,-59.0,72.2,39.0,3,0,4.2,50.0,,28,0
868.1,16:35:07,2401668277,1076754866,9300,0,2023177,0,169,0,17,1,-58.0,72.2,39.0,1,0,4.3,51.0,,28,0
869.1,16:35:08,2401684369,1076754866,16092,0,2023429,0,169,0,17,1,-57.0,72.2,39.0,0,0,4.2,50.0,,28,0
870.1,16:35:09,2401697375,1076754866,13006,0,2023635,0,169,0,17,1,-58.0,72.2,39.0,3,0,3.2,51.0,,27,0
871.1,16:35:10,2401703885,1076754866,6510,0,2023740,0,169,0,17,1,-57.0,72.2,39.0,0,0,3.1,50.0,,27,0
872.1,16:35:11,2401704491,1076754866,606,0,2023746,0,169,0,17,1,-57.0,72.2,39.0,0,0,2.9,50.0,,27,0
873.2,16:35:12,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-58.0,72.2,39.0,0,0,2.6,49.0,,27,0
874.2,16:35:13,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-56.0,72.2,39.0,0,0,2.7,50.0,,26,0
875.2,16:35:14,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-58.0,72.2,39.0,0,0,3.5,51.0,,27,0
876.2,16:35:15,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-58.0,72.2,39.0,0,0,2.7,50.0,,27,0
877.2,16:35:16,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.9,48.0,,28,0
878.2,16:35:17,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-59.0,72.2,39.0,0,0,3.6,50.0,,27,0
879.2,16:35:18,2401704491,1076754866,0,0,2023746,0,169,0,17,1,-59.0,72.2,39.0,0,0,4.0,50.0,,26,0
880.2,16:35:19,2401705083,1076754866,592,0,2023748,0,169,0,17,1,-58.0,72.2,39.0,0,0,3.5,49.0,,26,0
881.3,16:35:20,2401711283,1076754866,6200,0,2023848,0,169,0,17,1,-59.0,72.2,39.0,2,0,2.7,49.0,,26,0
882.3,16:35:21,2401723979,1076754866,12696,0,2024049,0,169,0,17,1,-58.0,72.2,39.0,4,0,3.0,50.0,,27,0
883.3,16:35:22,2401739789,1076754866,15810,0,2024304,0,169,0,17,1,-58.0,72.2,39.0,2,0,4.4,51.0,,27,0
884.3,16:35:23,2401749399,1076754866,9610,0,2024459,0,169,0,17,1,-60.0,72.2,39.0,0,0,11.5,51.0,,26,0
885.3,16:35:24,2401752809,1076754866,3410,0,2024514,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.6,54.0,,27,0
886.3,16:35:25,2401752809,1076754866,0,0,2024514,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.7,54.0,,29,0
887.3,16:35:26,2401752809,1076754866,0,0,2024514,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.6,56.0,,30,0
888.3,16:35:27,2401753235,1076754866,426,0,2024516,0,169,0,17,1,-57.0,72.2,39.0,1,0,9.0,55.0,,31,0
889.3,16:35:28,2401753235,1076754866,0,0,2024516,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.0,56.0,,32,0
890.3,16:35:29,2401753235,1076754866,0,0,2024516,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.5,57.0,,32,0
891.3,16:35:30,2401753317,1076754866,82,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.4,56.0,,32,0
892.3,16:35:31,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,9.1,57.0,,32,0
893.4,16:35:32,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.6,56.0,,32,0
894.4,16:35:33,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.8,56.0,,33,0
895.4,16:35:34,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,72.2,39.0,0,0,9.5,57.0,,34,0
896.4,16:35:35,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.1,57.0,,34,0
897.4,16:35:36,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,10.2,58.0,,33,0
898.4,16:35:37,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.9,58.0,,34,0
899.4,16:35:38,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,8.5,58.0,,35,0
900.4,16:35:39,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.6,58.0,,35,0
901.4,16:35:40,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,12.4,58.0,,35,0
902.4,16:35:41,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,13.0,57.0,,35,0
903.4,16:35:42,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,13.4,57.0,,35,0
904.4,16:35:43,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,12.6,57.0,,34,0
905.5,16:35:44,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,72.2,39.0,0,0,11.4,58.0,,34,0
906.5,16:35:45,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-61.0,72.2,39.0,0,0,10.8,57.0,,34,0
907.5,16:35:46,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,10.2,59.0,,34,0
908.5,16:35:47,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.4,58.0,,34,0
909.5,16:35:48,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-61.0,72.2,39.0,0,0,9.5,60.0,,34,0
910.5,16:35:49,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-62.0,72.2,39.0,0,0,10.4,59.0,,36,0
911.5,16:35:50,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,72.2,39.0,0,0,11.6,58.0,,35,0
912.5,16:35:51,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.6,59.0,,35,0
913.5,16:35:52,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,72.2,39.0,0,0,11.3,61.0,,36,0
914.5,16:35:53,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,10.9,58.0,,37,0
915.5,16:35:54,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,72.2,39.0,0,0,11.0,61.0,,36,0
916.5,16:35:55,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,10.7,60.0,,37,0
917.5,16:35:56,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.3,59.0,,36,0
918.6,16:35:57,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.1,60.0,,36,0
919.6,16:35:58,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,72.2,39.0,0,0,12.4,60.0,,37,0
920.6,16:35:59,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,72.2,39.0,0,0,11.1,60.0,,37,0
921.6,16:36:00,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,11.2,59.0,,37,0
922.6,16:36:01,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.5,59.0,,36,0
923.6,16:36:02,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,24.0,39.0,0,0,11.2,60.0,,36,0
924.6,16:36:03,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,12.7,60.0,,37,0
925.6,16:36:04,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.8,61.0,,37,0
926.6,16:36:05,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.3,62.0,,37,0
927.6,16:36:06,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,11.7,60.0,,38,0
928.6,16:36:07,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,12.5,60.0,,37,0
929.6,16:36:08,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,13.1,60.0,,36,0
930.7,16:36:09,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,13.3,60.0,,37,0
931.7,16:36:10,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,12.5,61.0,,37,0
932.7,16:36:11,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,13.2,62.0,,37,0
933.7,16:36:12,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.8,62.0,,36,0
934.7,16:36:13,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,13.4,61.0,,37,0
935.7,16:36:14,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-56.0,24.0,39.0,0,0,12.0,61.0,,38,0
936.7,16:36:15,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.3,61.0,,37,0
937.7,16:36:16,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,24.0,39.0,0,0,10.5,61.0,,38,0
938.7,16:36:17,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.4,62.0,,38,0
939.7,16:36:18,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,24.0,39.0,0,0,10.2,61.0,,37,0
940.7,16:36:19,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,10.6,62.0,,38,0
941.7,16:36:20,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,10.6,61.0,,38,0
942.7,16:36:21,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,24.0,39.0,0,0,10.3,62.0,,37,0
943.8,16:36:22,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-61.0,24.0,39.0,0,0,12.0,62.0,,37,0
944.8,16:36:23,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,24.0,39.0,0,0,10.6,62.0,,37,0
945.8,16:36:24,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-59.0,24.0,39.0,0,0,11.8,62.0,,37,0
946.8,16:36:25,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,11.4,62.0,,38,0
947.8,16:36:26,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,24.0,39.0,0,0,11.8,62.0,,38,0
948.8,16:36:27,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,24.0,39.0,0,0,12.1,60.0,,37,0
949.8,16:36:28,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-58.0,24.0,39.0,0,0,11.3,61.0,,37,0
950.8,16:36:29,2401753317,1076754866,0,0,2024517,0,169,0,17,1,-57.0,24.0,39.0,0,0,12.0,61.0,,37,0
951.8,16:36:30,2401753743,1076754866,426,0,2024519,0,169,0,17,1,-58.0,72.2,39.0,0,0,11.8,61.0,,37,0
952.8,16:36:31,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-57.0,72.2,39.0,0,0,12.1,61.0,,38,0
953.8,16:36:32,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-56.0,72.2,39.0,0,0,14.2,62.0,,38,0
954.8,16:36:33,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-57.0,72.2,39.0,0,0,12.9,61.0,,37,0
955.9,16:36:34,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-56.0,72.2,39.0,0,0,13.0,61.0,,38,0
956.9,16:36:35,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-57.0,72.2,39.0,0,0,12.8,61.0,,37,0
957.9,16:36:36,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-58.0,72.2,39.0,0,0,12.2,61.0,,38,0
958.9,16:36:38,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-58.0,72.2,39.0,0,0,12.8,61.0,,38,0
959.9,16:36:39,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.4,62.0,,38,0
960.9,16:36:40,2401753743,1076754866,0,0,2024519,0,169,0,17,1,-58.0,72.2,39.0,0,0,9.8,62.0,,38,0
961.9,16:36:41,2401753825,1076754866,82,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,10.4,63.0,,37,0
962.9,16:36:42,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,10.3,63.0,,38,0
963.9,16:36:43,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,9.4,62.0,,37,0
964.9,16:36:44,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.0,63.0,,38,0
965.9,16:36:45,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.3,62.0,,38,0
966.9,16:36:46,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,10.7,61.0,,38,0
967.9,16:36:47,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,11.2,64.0,,38,0
969.0,16:36:48,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,8.7,60.0,,37,0
970.0,16:36:49,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,2.2,58.0,,37,0
971.0,16:36:50,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,72.2,39.0,0,0,2.2,59.0,,36,0
972.0,16:36:51,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,2.7,58.0,,35,0
973.0,16:36:52,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,1.9,58.0,,35,0
974.0,16:36:53,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.7,57.0,,35,0
975.0,16:36:54,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,2.1,57.0,,34,0
976.0,16:36:55,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,1.7,55.0,,33,0
977.0,16:36:56,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,4.2,56.0,,34,0
978.0,16:36:57,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-60.0,72.2,39.0,0,0,3.7,56.0,,32,0
979.1,16:36:58,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.5,55.0,,33,0
980.1,16:36:59,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.5,55.0,,33,0
981.1,16:37:00,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-60.0,72.2,39.0,0,0,2.5,55.0,,32,0
982.1,16:37:01,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.7,55.0,,31,0
983.1,16:37:02,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.4,55.0,,32,0
984.1,16:37:03,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,72.2,39.0,0,0,2.7,55.0,,31,0
985.1,16:37:04,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-60.0,72.2,39.0,0,0,2.0,55.0,,31,0
986.1,16:37:05,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,2.1,54.0,,32,0
987.1,16:37:06,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-64.0,72.2,39.0,0,0,2.4,54.0,,31,0
988.2,16:37:07,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-55.0,72.2,39.0,0,0,2.1,53.0,,30,0
989.2,16:37:08,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,72.2,39.0,0,0,3.1,55.0,,31,0
990.2,16:37:09,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,2.2,55.0,,31,0
991.2,16:37:10,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,72.2,39.0,0,0,2.5,53.0,,31,0
992.2,16:37:11,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,72.2,39.0,0,0,8.4,53.0,,30,0
993.2,16:37:12,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,24.0,39.0,0,0,5.6,54.0,,30,0
994.2,16:37:13,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,4.5,54.0,,31,0
995.2,16:37:14,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,5.3,54.0,,31,0
996.2,16:37:15,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.7,54.0,,31,0
997.3,16:37:16,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,5.0,54.0,,30,0
998.3,16:37:17,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,5.5,53.0,,31,0
999.3,16:37:18,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,5.0,53.0,,31,0
1000.3,16:37:19,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,6.9,53.0,,31,0
1001.3,16:37:20,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,4.4,53.0,,31,0
1002.3,16:37:21,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.0,53.0,,31,0
1003.3,16:37:22,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.7,53.0,,30,0
1004.3,16:37:23,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.9,53.0,,29,0
1005.3,16:37:24,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.6,54.0,,30,0
1006.3,16:37:25,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,4.4,53.0,,31,0
1007.4,16:37:26,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.7,53.0,,30,0
1008.4,16:37:27,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,4.1,54.0,,29,0
1009.4,16:37:28,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,4.6,53.0,,30,0
1010.4,16:37:29,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,24.0,39.0,0,0,6.3,52.0,,30,0
1011.4,16:37:30,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,3.6,52.0,,31,0
1012.4,16:37:31,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,2.5,52.0,,30,0
1013.4,16:37:32,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,9.5,54.0,,29,0
1014.4,16:37:33,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,24.0,39.0,0,0,3.3,54.0,,30,0
1015.4,16:37:34,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,3.7,52.0,,31,0
1016.5,16:37:35,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.0,54.0,,30,0
1017.5,16:37:36,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,9.1,55.0,,29,0
1018.5,16:37:37,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,4.1,54.0,,30,0
1019.5,16:37:38,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,6.2,53.0,,31,0
1020.5,16:37:39,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,3.6,53.0,,30,0
1021.5,16:37:40,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.4,53.0,,29,0
1022.5,16:37:41,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-56.0,24.0,39.0,0,0,3.4,52.0,,29,0
1023.5,16:37:42,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,4.6,53.0,,30,0
1024.5,16:37:43,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,6.4,53.0,,29,0
1025.6,16:37:44,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,5.5,54.0,,30,0
1026.6,16:37:45,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.9,52.0,,29,0
1027.6,16:37:46,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,4.0,51.0,,29,0
1028.6,16:37:47,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.1,52.0,,29,0
1029.6,16:37:48,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,4.6,52.0,,28,0
1030.6,16:37:49,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.7,52.0,,29,0
1031.6,16:37:50,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.6,53.0,,28,0
1032.6,16:37:51,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,4.5,52.0,,28,0
1033.6,16:37:52,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,4.9,53.0,,29,0
1034.7,16:37:53,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,5.5,53.0,,28,0
1035.7,16:37:54,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.3,52.0,,28,0
1036.7,16:37:55,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.4,51.0,,29,0
1037.7,16:37:56,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.0,52.0,,28,0
1038.7,16:37:57,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.7,52.0,,29,0
1039.7,16:37:58,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,3.0,52.0,,29,0
1040.7,16:37:59,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.4,51.0,,29,0
1041.7,16:38:00,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,3.1,51.0,,28,0
1042.7,16:38:01,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,3.1,51.0,,28,0
1043.8,16:38:02,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.7,52.0,,28,0
1044.8,16:38:03,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.5,51.0,,28,0
1045.8,16:38:04,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,2.6,51.0,,28,0
1046.8,16:38:05,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,2.5,51.0,,28,0
1047.8,16:38:06,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-57.0,24.0,39.0,0,0,2.5,51.0,,29,0
1048.8,16:38:07,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-59.0,24.0,39.0,0,0,3.0,51.0,,28,0
1049.8,16:38:08,2401753825,1076754866,0,0,2024520,0,169,0,17,1,-58.0,24.0,39.0,0,0,2.6,52.0,,27,0
