t,wall,tx_bytes,rx_bytes,tx_Bps,rx_Bps,tx_packets,tx_errors,tx_dropped,rx_errors,rx_dropped,clients,signal_dbm,tx_mbps,rx_mbps,tx_retries,tx_failed,cpu_pct,temp_c,watts,fan_pct,throttles
1750.5,16:50:00,5405676870,1084301175,5281562,11256,3987687,0,172,0,17,1,-40.0,72.2,72.2,49,0,3.9,50.0,,27,0
1751.5,16:50:01,5410417552,1084314405,4740682,13230,3990780,0,172,0,17,1,-38.0,72.2,72.2,60,0,3.8,50.0,,27,0
1752.5,16:50:02,5415347828,1084325865,4930276,11460,3993992,0,172,0,17,1,-39.0,72.2,72.2,66,0,7.5,51.0,,26,0
1753.5,16:50:03,5420179928,1084339297,4832100,13432,3997142,0,172,0,17,1,-40.0,72.2,72.2,50,0,4.9,51.0,,27,0
1754.5,16:50:04,5425004358,1084352519,4824430,13222,4000287,0,172,0,17,1,-41.0,72.2,72.2,54,0,5.9,51.0,,27,0
1755.5,16:50:05,5430197570,1084364557,5193212,12038,4003673,0,172,0,17,1,-39.0,72.2,72.2,49,0,4.7,50.0,,27,0
1756.5,16:50:06,5435431578,1084375219,5234008,10662,4007085,0,172,0,17,1,-40.0,72.2,72.2,45,0,5.4,51.0,,27,0
1757.6,16:50:07,5440206920,1084386729,4775342,11510,4010198,0,172,0,17,1,-39.0,72.2,72.2,61,0,5.5,50.0,,27,0
1758.6,16:50:08,5444942378,1084397457,4735458,10728,4013285,0,172,0,17,1,-40.0,65.0,72.2,64,0,5.4,50.0,,27,0
1759.6,16:50:09,5449771410,1084408875,4829032,11418,4016476,0,172,0,17,1,-41.0,72.2,72.2,47,0,5.9,50.0,,27,0
1760.6,16:50:10,5454654132,1084419819,4882722,10944,4019616,0,172,0,17,1,-40.0,72.2,72.2,48,0,6.8,50.0,,27,0
1761.6,16:50:11,5459354308,1084430847,4700176,11028,4022680,0,172,0,17,1,-41.0,65.0,72.2,48,0,6.8,51.0,,27,0
1762.6,16:50:12,5463715470,1084443345,4361162,12498,4025523,0,172,0,17,1,-40.0,72.2,72.2,65,0,6.5,51.0,,27,0
1763.6,16:50:13,5468136710,1084454447,4421240,11102,4028406,0,172,0,17,1,-40.0,58.5,72.2,70,0,5.3,51.0,,27,0
1764.6,16:50:14,5472603718,1084465067,4467008,10620,4031318,0,172,0,17,1,-39.0,72.2,72.2,60,0,3.3,50.0,,27,0
1765.6,16:50:15,5477569276,1084476011,4965558,10944,4034555,0,172,0,17,1,-38.0,72.2,72.2,57,0,3.7,50.0,,27,0
1766.6,16:50:16,5482019410,1084487483,4450134,11472,4037456,0,172,0,17,1,-41.0,72.2,72.2,63,0,4.3,50.0,,27,0
1767.7,16:50:17,5487129754,1084500079,5110344,12596,4040793,0,172,0,17,1,-38.0,72.2,72.2,54,0,3.4,51.0,,27,0
1768.7,16:50:18,5492255438,1084513119,5125684,13040,4044140,0,172,0,17,1,-39.0,72.2,72.2,58,0,6.5,50.0,,27,0
1769.7,16:50:19,5497043052,1084523487,4787614,10368,4047261,0,172,0,17,1,-41.0,72.2,72.2,65,0,4.8,50.0,,27,0
1770.7,16:50:20,5502060766,1084533921,5017714,10434,4050532,0,172,0,17,1,-40.0,72.2,72.2,59,0,5.4,49.0,,27,0
1771.7,16:50:21,5507130636,1084545135,5069870,11214,4053837,0,172,0,17,1,-38.0,72.2,72.2,52,0,3.9,50.0,,27,0
1772.7,16:50:22,5511425836,1084557879,4295200,12744,4056637,0,172,0,17,1,-40.0,65.0,72.2,63,0,4.0,51.0,,27,0
1773.7,16:50:23,5516581610,1084568217,5155774,10338,4059998,0,172,0,17,1,-40.0,65.0,72.2,51,0,4.7,50.0,,27,0
1774.7,16:50:24,5521811016,1084578585,5229406,10368,4063407,0,172,0,17,1,-40.0,65.0,72.2,47,0,5.5,50.0,,27,0
1775.7,16:50:25,5526945314,1084589115,5134298,10530,4066754,0,172,0,17,1,-40.0,65.0,72.2,51,0,12.5,52.0,,28,0
1776.8,16:50:26,5531666966,1084599591,4721652,10476,4069832,0,172,0,17,1,-41.0,72.2,72.2,54,0,6.6,51.0,,28,0
1777.8,16:50:27,5536313452,1084609743,4646486,10152,4072861,0,172,0,17,1,-40.0,72.2,72.2,57,0,3.6,50.0,,27,0
1778.8,16:50:28,5541275942,1084620771,4962490,11028,4076096,0,172,0,17,1,-40.0,58.5,72.2,51,0,4.0,51.0,,28,0
1779.8,16:50:29,5546336608,1084632105,5060666,11334,4079395,0,172,0,17,1,-41.0,72.2,72.2,51,0,4.0,52.0,,28,0
1780.8,16:50:30,5551286826,1084642011,4950218,9906,4082622,0,172,0,17,1,-39.0,58.5,72.2,48,0,5.3,51.0,,29,0
1781.8,16:50:31,5556209432,1084652271,4922606,10260,4085831,0,172,0,17,1,-39.0,72.2,72.2,55,0,4.5,51.0,,28,0
1782.8,16:50:32,5560415660,1084665429,4206228,13158,4088573,0,172,0,17,1,-39.0,72.2,72.2,64,0,4.3,50.0,,27,0
1783.8,16:50:33,5565488598,1084676391,5072938,10962,4091880,0,172,0,17,1,-39.0,65.0,72.2,56,0,4.9,51.0,,28,0
1784.8,16:50:34,5570741266,1084687871,5252668,11480,4095305,0,172,0,17,1,-40.0,72.2,72.2,49,0,15.5,51.0,,28,0
1785.9,16:50:35,5575791194,1084699007,5049928,11136,4098597,0,172,0,17,1,-39.0,72.2,72.2,67,0,5.1,51.0,,29,0
1786.9,16:50:36,5581141786,1084711721,5350592,12714,4102085,0,172,0,17,1,-39.0,65.0,72.2,52,0,5.9,51.0,,28,0
1787.9,16:50:37,5585864972,1084722317,4723186,10596,4105164,0,172,0,17,1,-40.0,72.2,72.2,59,0,4.5,51.0,,28,0
1788.9,16:50:38,5590353456,1084732955,4488484,10638,4108090,0,172,0,17,1,-40.0,72.2,72.2,61,0,3.6,51.0,,28,0
1789.9,16:50:39,5595395714,1084743863,5042258,10908,4111377,0,172,0,17,1,-41.0,72.2,72.2,64,0,4.5,51.0,,28,0
1790.9,16:50:40,5600335194,1084754609,4939480,10746,4114597,0,172,0,17,1,-40.0,65.0,72.2,62,0,5.2,52.0,,27,0
1791.9,16:50:41,5605251664,1084764719,4916470,10110,4117802,0,172,0,17,1,-40.0,72.2,72.2,51,0,4.8,51.0,,28,0
1792.9,16:50:42,5609546864,1084778489,4295200,13770,4120602,0,172,0,17,1,-40.0,72.2,72.2,89,0,4.8,50.0,,27,0
1793.9,16:50:43,5614649570,1084789829,5102706,11340,4123929,0,172,0,17,1,-39.0,65.0,72.2,51,0,4.2,51.0,,28,0
1795.0,16:50:44,5619234696,1084800275,4585126,10446,4126918,0,172,0,17,1,-40.0,72.2,72.2,66,0,4.9,51.0,,28,0
1796.0,16:50:45,5624043786,1084810535,4809090,10260,4130053,0,172,0,17,1,-40.0,72.2,72.2,65,0,4.9,51.0,,28,0
1797.0,16:50:46,5628473978,1084819985,4430192,9450,4132941,0,172,0,17,1,-39.0,65.0,72.2,67,0,5.8,50.0,,28,0
1798.0,16:50:47,5633203419,1084830436,4729441,10451,4136025,0,172,0,17,1,-40.0,65.0,72.2,63,0,5.5,51.0,,28,0
1799.0,16:50:48,5638243670,1084841727,5040251,11291,4139321,0,172,0,17,1,-40.0,72.2,72.2,54,0,9.7,50.0,,27,0
1800.0,16:50:49,5643140198,1084852323,4896528,10596,4142554,0,172,0,17,1,-40.0,72.2,72.2,50,0,9.1,50.0,,26,0
1801.0,16:50:50,5648217738,1084863471,5077540,11148,4145823,0,172,0,17,1,-40.0,65.0,72.2,52,0,4.0,50.0,,27,0
1802.0,16:50:51,5652864224,1084873431,4646486,9960,4148852,0,172,0,17,1,-40.0,72.2,72.2,62,0,4.2,50.0,,27,0
1803.0,16:50:52,5657302086,1084886445,4437862,13014,4151745,0,172,0,17,1,-40.0,72.2,72.2,51,0,3.9,50.0,,27,0
1804.1,16:50:53,5661750686,1084896363,4448600,9918,4154645,0,172,0,17,1,-39.0,72.2,72.2,67,0,4.0,51.0,,28,0
1805.1,16:50:54,5666579718,1084906785,4829032,10422,4157793,0,172,0,17,1,-40.0,72.2,72.2,54,0,4.4,50.0,,28,0
1806.1,16:50:55,5671534538,1084918557,4954820,11772,4161023,0,172,0,17,1,-39.0,58.5,72.2,51,0,5.8,51.0,,27,0
1807.1,16:50:56,5676099722,1084928385,4565184,9828,4163999,0,172,0,17,1,-39.0,72.2,72.2,60,0,5.3,50.0,,28,0
1808.1,16:50:57,5680918016,1084938519,4818294,10134,4167140,0,172,0,17,1,-40.0,65.0,72.2,48,0,3.8,51.0,,28,0
1809.1,16:50:58,5685990954,1084949331,5072938,10812,4170447,0,172,0,17,1,-40.0,72.2,72.2,56,0,4.3,51.0,,28,0
1810.1,16:50:59,5690531594,1084959645,4540640,10314,4173407,0,172,0,17,1,-40.0,72.2,72.2,68,0,4.3,51.0,,27,0
1811.1,16:51:00,5695058428,1084969809,4526834,10164,4176358,0,172,0,17,1,-40.0,57.8,72.2,76,0,6.3,50.0,,27,0
1812.1,16:51:01,5699826100,1084979907,4767672,10098,4179466,0,172,0,17,1,-39.0,72.2,72.2,49,0,4.3,50.0,,27,0
1813.2,16:51:02,5704039998,1084992327,4213898,12420,4182213,0,172,0,17,1,-40.0,72.2,72.2,75,0,3.5,50.0,,27,0
1814.2,16:51:03,5708964138,1085003235,4924140,10908,4185423,0,172,0,17,1,-40.0,65.0,72.2,54,0,7.3,50.0,,28,0
1815.2,16:51:04,5713935832,1085014263,4971694,11028,4188664,0,172,0,17,1,-40.0,72.2,72.2,56,0,4.8,50.0,,28,0
1816.2,16:51:05,5719180578,1085025681,5244746,11418,4192083,0,172,0,17,1,-40.0,72.2,72.2,54,0,6.5,50.0,,29,0
1817.2,16:51:06,5724089378,1085037615,4908800,11934,4195283,0,172,0,17,1,-40.0,72.2,72.2,58,0,12.2,51.0,,28,0
1818.2,16:51:07,5729001246,1085048469,4911868,10854,4198485,0,172,0,17,1,-39.0,72.2,72.2,52,0,14.0,52.0,,28,0
1819.2,16:51:08,5734025096,1085059701,5023850,11232,4201760,0,172,0,17,1,-39.0,72.2,72.2,53,0,10.9,54.0,,30,0
1820.2,16:51:09,5739440116,1085071041,5415020,11340,4205290,0,172,0,17,1,-39.0,72.2,72.2,43,0,7.6,52.0,,30,0
1821.2,16:51:10,5744571346,1085081949,5131230,10908,4208635,0,172,0,17,1,-41.0,72.2,72.2,44,0,7.1,53.0,,29,0
1822.2,16:51:11,5749150336,1085092317,4578990,10368,4211620,0,172,0,17,1,-39.0,65.0,72.2,61,0,8.8,51.0,,28,0
1823.3,16:51:13,5753534508,1085105127,4384172,12810,4214478,0,172,0,17,1,-40.0,72.2,72.2,44,0,8.8,51.0,,28,0
1824.3,16:51:14,5758612048,1085115765,5077540,10638,4217788,0,172,0,17,1,-41.0,65.0,72.2,45,0,7.8,51.0,,29,0
1825.3,16:51:15,5763623626,1085126403,5011578,10638,4221055,0,172,0,17,1,-40.0,72.2,72.2,54,0,8.1,51.0,,28,0
1826.3,16:51:16,5768676622,1085137419,5052996,11016,4224349,0,172,0,17,1,-39.0,65.0,72.2,47,0,6.8,52.0,,29,0
1827.3,16:51:17,5773000968,1085146707,4324346,9288,4227168,0,172,0,17,1,-39.0,58.5,72.2,70,0,8.4,52.0,,29,0
1828.3,16:51:18,5777546210,1085157399,4545242,10692,4230131,0,172,0,17,1,-40.0,65.0,72.2,47,0,8.3,51.0,,28,0
1829.3,16:51:19,5782577450,1085168469,5031240,11070,4233423,0,172,0,17,1,-41.0,72.2,72.2,45,0,20.3,56.0,,29,0
1830.3,16:51:20,5787581610,1085179551,5004160,11082,4236686,0,172,0,17,1,-40.0,65.0,72.2,54,0,6.2,51.0,,30,0
1831.3,16:51:21,5792475070,1085190471,4893460,10920,4239876,0,172,0,17,1,-40.0,72.2,72.2,61,0,4.9,51.0,,30,0
1832.3,16:51:22,5797182916,1085201379,4707846,10908,4242945,0,172,0,17,1,-40.0,72.2,72.2,64,0,6.3,51.0,,28,0
1833.4,16:51:23,5801605438,1085214135,4422522,12756,4245828,0,172,0,17,1,-39.0,65.0,72.2,70,0,8.6,51.0,,28,0
1834.4,16:51:24,5806386916,1085225097,4781478,10962,4248945,0,172,0,17,1,-41.0,72.2,72.2,58,0,12.4,54.0,,28,0
1835.4,16:51:25,5811642400,1085236923,5255484,11826,4252371,0,172,0,17,1,-40.0,72.2,72.2,55,0,5.1,51.0,,29,0
1836.4,16:51:26,5816566540,1085247291,4924140,10368,4255581,0,172,0,17,1,-40.0,72.2,72.2,45,0,6.4,52.0,,28,0
1837.4,16:51:27,5821048888,1085257347,4482348,10056,4258503,0,172,0,17,1,-39.0,65.0,72.2,61,0,5.4,52.0,,28,0
1838.4,16:51:28,5826256818,1085269443,5207930,12096,4261898,0,172,0,17,1,-41.0,72.2,72.2,55,0,4.3,51.0,,28,0
1839.4,16:51:29,5831676440,1085282727,5419622,13284,4265431,0,172,0,17,1,-41.0,72.2,72.2,62,0,4.8,51.0,,29,0
1840.4,16:51:30,5836885904,1085295525,5209464,12798,4268827,0,172,0,17,1,-40.0,65.0,72.2,62,0,4.3,51.0,,28,0
1841.4,16:51:31,5842175136,1085308053,5289232,12528,4272275,0,172,0,17,1,-40.0,65.0,72.2,58,0,4.7,51.0,,28,0
1842.5,16:51:32,5847301764,1085320689,5126628,12636,4275617,0,172,0,17,1,-41.0,65.0,72.2,66,0,9.2,53.0,,27,0
1843.5,16:51:33,5852250448,1085333649,4948684,12960,4278843,0,172,0,17,1,-40.0,72.2,72.2,59,0,5.7,52.0,,28,0
1844.5,16:51:34,5857150044,1085345703,4899596,12054,4282037,0,172,0,17,1,-39.0,65.0,72.2,48,0,4.0,52.0,,29,0
1845.5,16:51:35,5861768918,1085355963,4618874,10260,4285048,0,172,0,17,1,-39.0,72.2,72.2,57,0,3.8,51.0,,28,0
1846.5,16:51:36,5866521250,1085366331,4752332,10368,4288146,0,172,0,17,1,-38.0,72.2,72.2,54,0,8.5,51.0,,28,0
1847.5,16:51:37,5871290708,1085377067,4769458,10736,4291256,0,172,0,17,1,-39.0,65.0,72.2,61,0,4.8,51.0,,28,0
1848.5,16:51:38,5876452936,1085388923,5162228,11856,4294622,0,172,0,17,1,-39.0,65.0,72.2,41,0,4.8,51.0,,27,0
1849.5,16:51:39,5881530476,1085399735,5077540,10812,4297932,0,172,0,17,1,-40.0,72.2,72.2,48,0,5.1,51.0,,27,0
1850.5,16:51:40,5886382518,1085409911,4852042,10176,4301095,0,172,0,17,1,-40.0,72.2,72.2,54,0,4.9,51.0,,27,0
1851.5,16:51:41,5891510680,1085420681,5128162,10770,4304438,0,172,0,17,1,-40.0,65.0,72.2,47,0,4.4,50.0,,27,0
1852.6,16:51:42,5896643444,1085431277,5132764,10596,4307784,0,172,0,17,1,-40.0,72.2,72.2,52,0,4.4,51.0,,27,0
1853.6,16:51:43,5901596730,1085441645,4953286,10368,4311013,0,172,0,17,1,-39.0,65.0,72.2,61,0,4.3,50.0,,27,0
1854.6,16:51:44,5905821366,1085454101,4224636,12456,4313767,0,172,0,17,1,-39.0,65.0,72.2,62,0,4.0,50.0,,27,0
1855.6,16:51:45,5910696418,1085465021,4875052,10920,4316945,0,172,0,17,1,-38.0,72.2,72.2,61,0,3.4,51.0,,27,0
1856.6,16:51:46,5915775492,1085475767,5079074,10746,4320256,0,172,0,17,1,-39.0,65.0,72.2,50,0,4.7,51.0,,27,0
1857.6,16:51:47,5920113644,1085485325,4338152,9558,4323084,0,172,0,17,1,-38.0,72.2,72.2,68,0,4.5,50.0,,27,0
1858.6,16:51:48,5925229534,1085496137,5115890,10812,4326419,0,172,0,17,1,-39.0,72.2,72.2,51,0,5.4,51.0,,27,0
1859.6,16:51:49,5930193278,1085508591,4963744,12454,4329667,0,172,0,17,1,-40.0,72.2,72.2,60,0,6.9,50.0,,28,0
1860.6,16:51:50,5935010038,1085519283,4816760,10692,4332807,0,172,0,17,1,-39.0,58.5,72.2,63,0,18.7,51.0,,28,0
1861.7,16:51:51,5940071326,1085530137,5061288,10854,4336107,0,172,0,17,1,-38.0,72.2,72.2,43,0,9.7,53.0,,29,0
1862.7,16:51:52,5944846668,1085540919,4775342,10782,4339220,0,172,0,17,1,-40.0,65.0,72.2,52,0,7.1,53.0,,29,0
1863.7,16:51:53,5949999374,1085552151,5152706,11232,4342579,0,172,0,17,1,-40.0,65.0,72.2,59,0,6.2,51.0,,29,0
1864.7,16:51:54,5954401954,1085564841,4402580,12690,4345493,0,172,0,17,1,-41.0,65.0,72.2,68,0,6.7,51.0,,28,0
1865.7,16:51:55,5959089858,1085575545,4687904,10704,4348505,0,172,0,17,1,-41.0,72.2,72.2,55,0,5.3,52.0,,29,0
1866.7,16:51:56,5964472664,1085586183,5382806,10638,4352014,0,172,0,17,1,-42.0,65.0,72.2,46,0,6.8,51.0,,28,0
1867.7,16:51:57,5969051654,1085597145,4578990,10962,4354999,0,172,0,17,1,-42.0,65.0,72.2,58,0,13.8,51.0,,28,0
1868.7,16:51:58,5973965056,1085608401,4913402,11256,4358202,0,172,0,17,1,-42.0,65.0,72.2,59,0,12.8,54.0,,28,0
1869.7,16:51:59,5979069548,1085619149,5104492,10748,4361531,0,172,0,17,1,-41.0,72.2,72.2,46,0,5.1,51.0,,29,0
1870.7,16:52:00,5983863298,1085630015,4793750,10866,4364656,0,172,0,17,1,-40.0,72.2,72.2,46,0,3.3,51.0,,28,0
1871.8,16:52:01,5988666252,1085640461,4802954,10446,4367787,0,172,0,17,1,-40.0,65.0,72.2,48,0,3.9,51.0,,28,0
1872.8,16:52:02,5993277166,1085650973,4610914,10512,4370794,0,172,0,17,1,-41.0,65.0,72.2,61,0,4.2,56.0,,28,0
1873.8,16:52:03,5998166024,1085662271,4888858,11298,4373981,0,172,0,17,1,-41.0,65.0,72.2,72,0,6.1,50.0,,28,0
1874.8,16:52:04,6002593148,1085674325,4427124,12054,4376867,0,172,0,17,1,-41.0,72.2,72.2,65,0,3.3,51.0,,28,0
1875.8,16:52:05,6007640432,1085685371,5047284,11046,4380159,0,172,0,17,1,-41.0,72.2,72.2,55,0,4.9,50.0,,27,0
1876.8,16:52:06,6012931198,1085696963,5290766,11592,4383608,0,172,0,17,1,-40.0,72.2,72.2,43,0,5.3,51.0,,27,0
1877.8,16:52:07,6017642112,1085707721,4710914,10758,4386679,0,172,0,17,1,-41.0,65.0,72.2,55,0,2.9,51.0,,27,0
1878.8,16:52:08,6022702778,1085717669,5060666,9948,4389978,0,172,0,17,1,-42.0,65.0,72.2,41,0,5.0,51.0,,27,0
1879.9,16:52:09,6027567714,1085728439,4864936,10770,4393150,0,172,0,17,1,-40.0,65.0,72.2,49,0,4.0,51.0,,27,0
1880.9,16:52:10,6032895296,1085739779,5327582,11340,4396623,0,172,0,17,1,-41.0,72.2,72.2,49,0,3.8,50.0,,28,0
1881.9,16:52:11,6037951360,1085750363,5056064,10584,4399919,0,172,0,17,1,-42.0,65.0,72.2,52,0,4.4,51.0,,28,0
1882.9,16:52:12,6042855558,1085761403,4904198,11040,4403116,0,172,0,17,1,-41.0,72.2,72.2,53,0,3.6,50.0,,28,0
1883.9,16:52:13,6047546530,1085771471,4690972,10068,4406218,0,172,0,17,1,-42.0,72.2,72.2,60,0,5.6,51.0,,28,0
1884.9,16:52:14,6051880080,1085784065,4333550,12594,4408999,0,172,0,17,1,-41.0,72.2,72.2,62,0,3.5,50.0,,28,0
1885.9,16:52:15,6056696840,1085794055,4816760,9990,4412139,0,172,0,17,1,-42.0,65.0,72.2,61,0,3.5,51.0,,28,0
1886.9,16:52:16,6061381676,1085804855,4684836,10800,4415193,0,172,0,17,1,-42.0,72.2,72.2,57,0,3.5,50.0,,28,0
1887.9,16:52:17,6066124804,1085815073,4743128,10218,4418285,0,172,0,17,1,-41.0,65.0,72.2,57,0,3.0,51.0,,28,0
1888.9,16:52:18,6070828048,1085824523,4703244,9450,4421351,0,172,0,17,1,-41.0,65.0,72.2,52,0,4.0,51.0,,28,0
1890.0,16:52:19,6075598672,1085836425,4770624,11902,4424473,0,172,0,17,1,-41.0,65.0,72.2,56,0,3.6,50.0,,28,0
1891.0,16:52:20,6080217546,1085846367,4618874,9942,4427528,0,172,0,17,1,-41.0,72.2,72.2,56,0,3.9,51.0,,28,0
1892.0,16:52:21,6085015898,1085857017,4798352,10650,4430612,0,172,0,17,1,-42.0,72.2,72.2,52,0,3.6,50.0,,28,0
1893.0,16:52:22,6089743686,1085867691,4727788,10674,4433694,0,172,0,17,1,-40.0,65.0,72.2,54,0,3.0,50.0,,27,0
1894.0,16:52:23,6094858042,1085878017,5114356,10326,4437028,0,172,0,17,1,-40.0,65.0,72.2,41,0,4.5,51.0,,27,0
1895.0,16:52:24,6099361866,1085891745,4503824,13728,4439964,0,172,0,17,1,-38.0,72.2,72.2,64,0,6.0,52.0,,27,0
1896.0,16:52:25,6104534514,1085903367,5172648,11622,4443336,0,172,0,17,1,-40.0,65.0,72.2,55,0,6.8,51.0,,27,0
1897.0,16:52:26,6109214822,1085913945,4680308,10578,4446388,0,172,0,17,1,-40.0,58.5,72.2,52,0,3.4,50.0,,27,0
1898.0,16:52:27,6114264750,1085925171,5049928,11226,4449680,0,172,0,17,1,-40.0,72.2,72.2,53,0,3.2,50.0,,27,0
1899.1,16:52:28,6119357630,1085936565,5092880,11394,4453000,0,172,0,17,1,-40.0,72.2,72.2,55,0,3.5,50.0,,27,0
1900.1,16:52:29,6124349266,1085948307,4991636,11742,4456254,0,172,0,17,1,-38.0,65.0,72.2,65,0,4.2,51.0,,27,0
1901.1,16:52:30,6129586342,1085959863,5237076,11556,4459668,0,172,0,17,1,-40.0,72.2,72.2,54,0,3.5,50.0,,28,0
1902.1,16:52:31,6134257372,1085970513,4671030,10650,4462713,0,172,0,17,1,-40.0,72.2,72.2,64,0,4.5,52.0,,27,0
1903.1,16:52:32,6139356388,1085981583,5099016,11070,4466037,0,172,0,17,1,-40.0,65.0,72.2,65,0,3.9,51.0,,28,0
1904.1,16:52:33,6144366432,1085992623,5010044,11040,4469303,0,172,0,17,1,-40.0,72.2,72.2,48,0,5.2,53.0,,28,0
1905.1,16:52:34,6148861052,1086005553,4494620,12930,4472233,0,172,0,17,1,-41.0,65.0,72.2,54,0,4.0,51.0,,28,0
1906.1,16:52:35,6153868911,1086016759,5007859,11206,4475499,0,172,0,17,1,-40.0,72.2,72.2,58,0,3.4,51.0,,27,0
1907.1,16:52:36,6158630447,1086027355,4761536,10596,4478603,0,172,0,17,1,-39.0,72.2,72.2,62,0,3.2,50.0,,27,0
1908.2,16:52:37,6163789289,1086038263,5158842,10908,4481966,0,172,0,17,1,-39.0,72.2,72.2,54,0,3.4,50.0,,27,0
1909.2,16:52:38,6168525369,1086048643,4736080,10380,4485054,0,172,0,17,1,-39.0,72.2,72.2,64,0,3.3,50.0,,27,0
1910.2,16:52:39,6173461781,1086059389,4936412,10746,4488272,0,172,0,17,1,-40.0,72.2,72.2,51,0,3.9,51.0,,27,0
1911.2,16:52:40,6178546991,1086070537,5085210,11148,4491587,0,172,0,17,1,-40.0,72.2,72.2,49,0,3.2,51.0,,28,0
1912.2,16:52:41,6183195011,1086081763,4648020,11226,4494617,0,172,0,17,1,-39.0,72.2,72.2,78,0,3.3,50.0,,27,0
1913.2,16:52:42,6188077985,1086091851,4882974,10088,4497801,0,172,0,17,1,-39.0,72.2,72.2,58,0,3.9,50.0,,28,0
1914.2,16:52:43,6192962863,1086105027,4884878,13176,4500986,0,172,0,17,1,-41.0,72.2,72.2,58,0,3.4,50.0,,28,0
1915.2,16:52:44,6197636961,1086115017,4674098,9990,4504033,0,172,0,17,1,-40.0,72.2,72.2,57,0,3.8,52.0,,27,0
1916.2,16:52:46,6202476731,1086125613,4839770,10596,4507188,0,172,0,17,1,-40.0,72.2,72.2,57,0,3.3,51.0,,27,0
1917.3,16:52:47,6207316501,1086135603,4839770,9990,4510343,0,172,0,17,1,-40.0,72.2,72.2,46,0,3.5,50.0,,27,0
1918.3,16:52:48,6212009007,1086146265,4692506,10662,4513402,0,172,0,17,1,-40.0,72.2,72.2,58,0,3.7,50.0,,27,0
1919.3,16:52:49,6217298239,1086158415,5289232,12150,4516850,0,172,0,17,1,-40.0,72.2,72.2,62,0,3.2,51.0,,27,0
1920.3,16:52:50,6222044200,1086169722,4745961,11307,4519956,0,172,0,17,1,-40.0,65.0,72.2,57,0,3.5,50.0,,27,0
1921.3,16:52:51,6226899310,1086180588,4855110,10866,4523121,0,172,0,17,1,-39.0,72.2,72.2,52,0,3.3,50.0,,27,0
1922.3,16:52:52,6231742770,1086190590,4843460,10002,4526279,0,172,0,17,1,-40.0,72.2,72.2,47,0,3.5,50.0,,28,0
1923.3,16:52:53,6237097964,1086201228,5355194,10638,4529770,0,172,0,17,1,-41.0,72.2,72.2,43,0,7.7,50.0,,27,0
1924.3,16:52:54,6241262774,1086212676,4164810,11448,4532485,0,172,0,17,1,-40.0,72.2,72.2,61,0,8.1,50.0,,27,0
1925.4,16:52:55,6245961416,1086223098,4698642,10422,4535548,0,172,0,17,1,-39.0,72.2,72.2,54,0,4.9,50.0,,28,0
1926.4,16:52:56,6250663126,1086233814,4701710,10716,4538613,0,172,0,17,1,-41.0,58.5,72.2,65,0,8.4,50.0,,27,0
1927.4,16:52:57,6255789754,1086244356,5126628,10542,4541955,0,172,0,17,1,-40.0,72.2,72.2,44,0,6.6,50.0,,28,0
1928.4,16:52:58,6260755312,1086254586,4965558,10230,4545192,0,172,0,17,1,-40.0,72.2,72.2,60,0,5.3,51.0,,29,0
1929.4,16:52:59,6265834386,1086264846,5079074,10260,4548503,0,172,0,17,1,-39.0,65.0,72.2,60,0,4.9,51.0,,28,0
1930.4,16:53:00,6270470134,1086275118,4635748,10272,4551525,0,172,0,17,1,-41.0,72.2,72.2,53,0,5.5,51.0,,28,0
1931.4,16:53:01,6275023046,1086285324,4552912,10206,4554493,0,172,0,17,1,-39.0,58.5,72.2,72,0,4.4,51.0,,28,0
1932.4,16:53:02,6279421024,1086295164,4397978,9840,4557360,0,172,0,17,1,-41.0,72.2,72.2,68,0,6.7,54.0,,28,0
1933.4,16:53:03,6284265396,1086305880,4844372,10716,4560518,0,172,0,17,1,-40.0,58.5,72.2,53,0,10.2,51.0,,27,0
1934.4,16:53:04,6288716152,1086318570,4450756,12690,4563420,0,172,0,17,1,-40.0,72.2,72.2,58,0,5.9,52.0,,28,0
1935.5,16:53:05,6293688350,1086329252,4972198,10682,4566663,0,172,0,17,1,-40.0,72.2,72.2,48,0,6.1,51.0,,29,0
1936.5,16:53:06,6299088030,1086340658,5399680,11406,4570183,0,172,0,17,1,-39.0,72.2,72.2,58,0,12.3,52.0,,28,0
1937.5,16:53:07,6303995918,1086351458,4907888,10800,4573383,0,172,0,17,1,-40.0,65.0,72.2,61,0,24.8,51.0,,30,0
1938.5,16:53:08,6309266742,1086363080,5270824,11622,4576819,0,172,0,17,1,-40.0,72.2,72.2,54,0,56.4,62.0,,30,0
1939.5,16:53:09,6314055890,1086372974,4789148,9894,4579941,0,172,0,17,1,-41.0,65.0,72.2,52,0,49.3,64.0,,31,0
1940.5,16:53:10,6319044458,1086383516,4988568,10542,4583193,0,172,0,17,1,-40.0,65.0,72.2,46,0,51.0,64.0,,32,0
1941.5,16:53:11,6323769178,1086393518,4724720,10002,4586273,0,172,0,17,1,-41.0,72.2,72.2,58,0,50.1,65.0,,34,0
1942.5,16:53:12,6328475490,1086403952,4706312,10434,4589341,0,172,0,17,1,-40.0,72.2,72.2,72,0,41.1,66.0,,35,0
1943.5,16:53:13,6333126578,1086414062,4651088,10110,4592373,0,172,0,17,1,-41.0,65.0,72.2,52,0,38.9,65.0,,36,0
